# phi  (w -> w'):   0.0:0.1:5.01
# psi  (a -> w'):   0.0:0.1:5.01
# chi  (w,a -> w'): 7.000000
# mu   (s -> a):    0.000000
# zeta (w -> s):    10.000000
# tau  (p(w):       0.000000 (unused)
# mi:               MI_W
# bins:             2
# phi, psi, chi, MI_W
0.00,0.00,0.00000
0.00,0.10,0.00000
0.00,0.20,-0.00000
0.00,0.30,0.00000
0.00,0.40,0.00000
0.00,0.50,-0.00000
0.00,0.60,0.00000
0.00,0.70,-0.00000
0.00,0.80,0.00000
0.00,0.90,-0.00000
0.00,1.00,-0.00000
0.00,1.10,0.00000
0.00,1.20,0.00000
0.00,1.30,-0.00000
0.00,1.40,-0.00000
0.00,1.50,-0.00000
0.00,1.60,0.00000
0.00,1.70,-0.00000
0.00,1.80,0.00000
0.00,1.90,0.00000
0.00,2.00,0.00000
0.00,2.10,-0.00000
0.00,2.20,0.00000
0.00,2.30,0.00000
0.00,2.40,0.00000
0.00,2.50,-0.00000
0.00,2.60,-0.00000
0.00,2.70,-0.00000
0.00,2.80,-0.00000
0.00,2.90,0.00000
0.00,3.00,-0.00000
0.00,3.10,0.00000
0.00,3.20,0.00000
0.00,3.30,-0.00000
0.00,3.40,0.00000
0.00,3.50,-0.00000
0.00,3.60,0.00000
0.00,3.70,0.00000
0.00,3.80,-0.00000
0.00,3.90,0.00000
0.00,4.00,-0.00000
0.00,4.10,-0.00000
0.00,4.20,0.00000
0.00,4.30,-0.00000
0.00,4.40,-0.00000
0.00,4.50,-0.00000
0.00,4.60,-0.00000
0.00,4.70,-0.00000
0.00,4.80,-0.00000
0.00,4.90,-0.00000
0.00,5.00,0.00000
0.10,0.00,0.00000
0.10,0.10,0.00000
0.10,0.20,0.00000
0.10,0.30,0.00000
0.10,0.40,0.00000
0.10,0.50,0.00000
0.10,0.60,0.00000
0.10,0.70,0.00000
0.10,0.80,0.00000
0.10,0.90,0.00000
0.10,1.00,0.00000
0.10,1.10,0.00000
0.10,1.20,0.00000
0.10,1.30,0.00000
0.10,1.40,0.00000
0.10,1.50,0.00000
0.10,1.60,0.00000
0.10,1.70,0.00000
0.10,1.80,0.00000
0.10,1.90,0.00000
0.10,2.00,0.00000
0.10,2.10,0.00000
0.10,2.20,0.00000
0.10,2.30,0.00000
0.10,2.40,0.00000
0.10,2.50,0.00000
0.10,2.60,0.00000
0.10,2.70,0.00000
0.10,2.80,0.00000
0.10,2.90,0.00000
0.10,3.00,0.00000
0.10,3.10,0.00000
0.10,3.20,0.00000
0.10,3.30,0.00000
0.10,3.40,0.00000
0.10,3.50,0.00000
0.10,3.60,0.00000
0.10,3.70,0.00000
0.10,3.80,0.00000
0.10,3.90,0.00000
0.10,4.00,0.00000
0.10,4.10,0.00000
0.10,4.20,0.00000
0.10,4.30,0.00000
0.10,4.40,0.00000
0.10,4.50,0.00000
0.10,4.60,0.00000
0.10,4.70,0.00000
0.10,4.80,0.00000
0.10,4.90,0.00000
0.10,5.00,0.00000
0.20,0.00,0.00001
0.20,0.10,0.00000
0.20,0.20,0.00000
0.20,0.30,0.00000
0.20,0.40,0.00000
0.20,0.50,0.00000
0.20,0.60,0.00000
0.20,0.70,0.00000
0.20,0.80,0.00000
0.20,0.90,0.00000
0.20,1.00,0.00000
0.20,1.10,0.00000
0.20,1.20,0.00000
0.20,1.30,0.00000
0.20,1.40,0.00000
0.20,1.50,0.00000
0.20,1.60,0.00000
0.20,1.70,0.00000
0.20,1.80,0.00000
0.20,1.90,0.00000
0.20,2.00,0.00000
0.20,2.10,0.00000
0.20,2.20,0.00000
0.20,2.30,0.00000
0.20,2.40,0.00000
0.20,2.50,0.00000
0.20,2.60,0.00000
0.20,2.70,0.00000
0.20,2.80,0.00000
0.20,2.90,0.00000
0.20,3.00,0.00000
0.20,3.10,0.00000
0.20,3.20,0.00000
0.20,3.30,0.00000
0.20,3.40,0.00000
0.20,3.50,0.00000
0.20,3.60,0.00000
0.20,3.70,0.00000
0.20,3.80,0.00000
0.20,3.90,0.00000
0.20,4.00,0.00000
0.20,4.10,0.00000
0.20,4.20,0.00000
0.20,4.30,0.00000
0.20,4.40,0.00000
0.20,4.50,0.00000
0.20,4.60,0.00000
0.20,4.70,0.00000
0.20,4.80,0.00000
0.20,4.90,0.00000
0.20,5.00,0.00000
0.30,0.00,0.00001
0.30,0.10,0.00001
0.30,0.20,0.00001
0.30,0.30,0.00001
0.30,0.40,0.00001
0.30,0.50,0.00000
0.30,0.60,0.00000
0.30,0.70,0.00000
0.30,0.80,0.00000
0.30,0.90,0.00000
0.30,1.00,0.00000
0.30,1.10,0.00000
0.30,1.20,0.00000
0.30,1.30,0.00000
0.30,1.40,0.00000
0.30,1.50,0.00000
0.30,1.60,0.00000
0.30,1.70,0.00000
0.30,1.80,0.00000
0.30,1.90,0.00000
0.30,2.00,0.00000
0.30,2.10,0.00000
0.30,2.20,0.00000
0.30,2.30,0.00000
0.30,2.40,0.00000
0.30,2.50,0.00000
0.30,2.60,0.00000
0.30,2.70,0.00000
0.30,2.80,0.00000
0.30,2.90,0.00000
0.30,3.00,0.00000
0.30,3.10,0.00000
0.30,3.20,0.00000
0.30,3.30,0.00000
0.30,3.40,0.00000
0.30,3.50,0.00000
0.30,3.60,0.00000
0.30,3.70,0.00000
0.30,3.80,0.00000
0.30,3.90,0.00000
0.30,4.00,0.00000
0.30,4.10,0.00000
0.30,4.20,0.00000
0.30,4.30,0.00000
0.30,4.40,0.00000
0.30,4.50,0.00000
0.30,4.60,0.00000
0.30,4.70,0.00000
0.30,4.80,0.00000
0.30,4.90,0.00000
0.30,5.00,0.00000
0.40,0.00,0.00002
0.40,0.10,0.00002
0.40,0.20,0.00002
0.40,0.30,0.00001
0.40,0.40,0.00001
0.40,0.50,0.00001
0.40,0.60,0.00001
0.40,0.70,0.00001
0.40,0.80,0.00000
0.40,0.90,0.00000
0.40,1.00,0.00000
0.40,1.10,0.00000
0.40,1.20,0.00000
0.40,1.30,0.00000
0.40,1.40,0.00000
0.40,1.50,0.00000
0.40,1.60,0.00000
0.40,1.70,0.00000
0.40,1.80,0.00000
0.40,1.90,0.00000
0.40,2.00,0.00000
0.40,2.10,0.00000
0.40,2.20,0.00000
0.40,2.30,0.00000
0.40,2.40,0.00000
0.40,2.50,0.00000
0.40,2.60,0.00000
0.40,2.70,0.00000
0.40,2.80,0.00000
0.40,2.90,0.00000
0.40,3.00,0.00000
0.40,3.10,0.00000
0.40,3.20,0.00000
0.40,3.30,0.00000
0.40,3.40,0.00000
0.40,3.50,0.00000
0.40,3.60,0.00000
0.40,3.70,0.00000
0.40,3.80,0.00000
0.40,3.90,0.00000
0.40,4.00,0.00000
0.40,4.10,0.00000
0.40,4.20,0.00000
0.40,4.30,0.00000
0.40,4.40,0.00000
0.40,4.50,0.00000
0.40,4.60,0.00000
0.40,4.70,0.00000
0.40,4.80,0.00000
0.40,4.90,0.00000
0.40,5.00,0.00000
0.50,0.00,0.00004
0.50,0.10,0.00003
0.50,0.20,0.00002
0.50,0.30,0.00002
0.50,0.40,0.00002
0.50,0.50,0.00001
0.50,0.60,0.00001
0.50,0.70,0.00001
0.50,0.80,0.00001
0.50,0.90,0.00001
0.50,1.00,0.00000
0.50,1.10,0.00000
0.50,1.20,0.00000
0.50,1.30,0.00000
0.50,1.40,0.00000
0.50,1.50,0.00000
0.50,1.60,0.00000
0.50,1.70,0.00000
0.50,1.80,0.00000
0.50,1.90,0.00000
0.50,2.00,0.00000
0.50,2.10,0.00000
0.50,2.20,0.00000
0.50,2.30,0.00000
0.50,2.40,0.00000
0.50,2.50,0.00000
0.50,2.60,0.00000
0.50,2.70,0.00000
0.50,2.80,0.00000
0.50,2.90,0.00000
0.50,3.00,0.00000
0.50,3.10,0.00000
0.50,3.20,0.00000
0.50,3.30,0.00000
0.50,3.40,0.00000
0.50,3.50,0.00000
0.50,3.60,0.00000
0.50,3.70,0.00000
0.50,3.80,0.00000
0.50,3.90,0.00000
0.50,4.00,0.00000
0.50,4.10,0.00000
0.50,4.20,0.00000
0.50,4.30,0.00000
0.50,4.40,0.00000
0.50,4.50,0.00000
0.50,4.70,0.00000
0.50,4.60,0.00000
0.50,4.80,0.00000
0.50,4.90,0.00000
0.50,5.00,0.00000
0.60,0.00,0.00005
0.60,0.10,0.00004
0.60,0.20,0.00004
0.60,0.30,0.00003
0.60,0.40,0.00002
0.60,0.50,0.00002
0.60,0.60,0.00002
0.60,0.70,0.00001
0.60,0.80,0.00001
0.60,0.90,0.00001
0.60,1.00,0.00001
0.60,1.10,0.00001
0.60,1.20,0.00000
0.60,1.30,0.00000
0.60,1.40,0.00000
0.60,1.50,0.00000
0.60,1.60,0.00000
0.60,1.70,0.00000
0.60,1.80,0.00000
0.60,1.90,0.00000
0.60,2.00,0.00000
0.60,2.10,0.00000
0.60,2.20,0.00000
0.60,2.30,0.00000
0.60,2.40,0.00000
0.60,2.50,0.00000
0.60,2.60,0.00000
0.60,2.70,0.00000
0.60,2.80,0.00000
0.60,2.90,0.00000
0.60,3.00,0.00000
0.60,3.10,0.00000
0.60,3.20,0.00000
0.60,3.30,0.00000
0.60,3.40,0.00000
0.60,3.50,0.00000
0.60,3.60,0.00000
0.60,3.70,0.00000
0.60,3.80,0.00000
0.60,3.90,0.00000
0.60,4.00,0.00000
0.60,4.10,0.00000
0.60,4.20,0.00000
0.60,4.30,0.00000
0.60,4.40,0.00000
0.60,4.50,0.00000
0.60,4.60,0.00000
0.60,4.70,0.00000
0.60,4.80,0.00000
0.60,4.90,0.00000
0.60,5.00,0.00000
0.70,0.00,0.00007
0.70,0.10,0.00006
0.70,0.20,0.00005
0.70,0.30,0.00004
0.70,0.40,0.00003
0.70,0.50,0.00003
0.70,0.60,0.00002
0.70,0.70,0.00002
0.70,0.80,0.00001
0.70,0.90,0.00001
0.70,1.00,0.00001
0.70,1.10,0.00001
0.70,1.20,0.00001
0.70,1.30,0.00001
0.70,1.40,0.00000
0.70,1.50,0.00000
0.70,1.60,0.00000
0.70,1.70,0.00000
0.70,1.80,0.00000
0.70,1.90,0.00000
0.70,2.00,0.00000
0.70,2.10,0.00000
0.70,2.20,0.00000
0.70,2.30,0.00000
0.70,2.40,0.00000
0.70,2.50,0.00000
0.70,2.60,0.00000
0.70,2.70,0.00000
0.70,2.80,0.00000
0.70,2.90,0.00000
0.70,3.00,0.00000
0.70,3.10,0.00000
0.70,3.20,0.00000
0.70,3.30,0.00000
0.70,3.40,0.00000
0.70,3.50,0.00000
0.70,3.60,0.00000
0.70,3.70,0.00000
0.70,3.80,0.00000
0.70,3.90,0.00000
0.70,4.00,0.00000
0.70,4.10,0.00000
0.70,4.20,0.00000
0.70,4.30,0.00000
0.70,4.40,0.00000
0.70,4.50,0.00000
0.70,4.60,0.00000
0.70,4.70,0.00000
0.70,4.80,0.00000
0.70,4.90,0.00000
0.70,5.00,0.00000
0.80,0.00,0.00010
0.80,0.10,0.00008
0.80,0.20,0.00007
0.80,0.30,0.00005
0.80,0.40,0.00004
0.80,0.50,0.00004
0.80,0.60,0.00003
0.80,0.70,0.00002
0.80,0.80,0.00002
0.80,0.90,0.00002
0.80,1.00,0.00001
0.80,1.10,0.00001
0.80,1.20,0.00001
0.80,1.30,0.00001
0.80,1.40,0.00001
0.80,1.50,0.00000
0.80,1.60,0.00000
0.80,1.70,0.00000
0.80,1.80,0.00000
0.80,1.90,0.00000
0.80,2.00,0.00000
